period_end,air_temp,albedo,azimuth,clearsky_dhi,clearsky_dni,clearsky_ghi,clearsky_gti,cloud_opacity,dhi,dni,ghi,gti,relative_humidity,wind_speed_10m,zenith,period,AC_Power_kW,Energy_kWh,Daily_Energy_kWh
2024-12-01 16:20:00+00:00,19,0.15,113,0,0,0,0,50.6,0,0,0,0,74.8,2.9,102,PT5M,0.0,,
2024-12-01 16:25:00+00:00,19,0.15,113,0,0,0,0,50.6,0,0,0,0,75.4,2.9,104,PT5M,0.0,,
2024-12-01 16:30:00+00:00,19,0.15,113,0,0,0,0,49.3,0,0,0,0,76.0,2.9,105,PT5M,0.0,,
2024-12-01 16:35:00+00:00,18,0.15,113,0,0,0,0,48.0,0,0,0,0,76.6,2.8,106,PT5M,0.0,,
2024-12-01 16:40:00+00:00,18,0.15,113,0,0,0,0,48.0,0,0,0,0,77.2,2.8,107,PT5M,0.0,,
2024-12-01 16:45:00+00:00,18,0.15,113,0,0,0,0,48.0,0,0,0,0,77.8,2.8,108,PT5M,0.0,,
2024-12-01 16:50:00+00:00,18,0.15,114,0,0,0,0,50.6,0,0,0,0,78.4,2.8,109,PT5M,0.0,,
2024-12-01 16:55:00+00:00,18,0.15,114,0,0,0,0,53.1,0,0,0,0,79.1,2.8,111,PT5M,0.0,,
2024-12-01 17:00:00+00:00,18,0.15,114,0,0,0,0,51.8,0,0,0,0,79.7,2.8,112,PT5M,0.0,0.0,
2024-12-01 17:05:00+00:00,18,0.15,114,0,0,0,0,55.5,0,0,0,0,80.2,2.7,113,PT5M,0.0,,
2024-12-01 17:10:00+00:00,18,0.15,115,0,0,0,0,55.5,0,0,0,0,80.6,2.7,114,PT5M,0.0,,
2024-12-01 17:15:00+00:00,18,0.15,115,0,0,0,0,54.3,0,0,0,0,81.0,2.7,115,PT5M,0.0,,
2024-12-01 17:20:00+00:00,18,0.15,115,0,0,0,0,53.1,0,0,0,0,81.4,2.7,116,PT5M,0.0,,
2024-12-01 17:25:00+00:00,18,0.15,115,0,0,0,0,53.1,0,0,0,0,81.8,2.6,117,PT5M,0.0,,
2024-12-01 17:30:00+00:00,18,0.15,116,0,0,0,0,55.5,0,0,0,0,82.1,2.6,118,PT5M,0.0,,
2024-12-01 17:35:00+00:00,18,0.15,116,0,0,0,0,57.8,0,0,0,0,82.5,2.6,120,PT5M,0.0,,
2024-12-01 17:40:00+00:00,18,0.15,116,0,0,0,0,60.1,0,0,0,0,82.9,2.6,121,PT5M,0.0,,
2024-12-01 17:45:00+00:00,18,0.15,117,0,0,0,0,61.2,0,0,0,0,83.3,2.5,122,PT5M,0.0,,
2024-12-01 17:50:00+00:00,18,0.15,117,0,0,0,0,64.5,0,0,0,0,83.7,2.5,123,PT5M,0.0,,
2024-12-01 17:55:00+00:00,18,0.15,117,0,0,0,0,66.6,0,0,0,0,84.1,2.5,124,PT5M,0.0,,
2024-12-01 18:00:00+00:00,18,0.15,118,0,0,0,0,67.6,0,0,0,0,84.5,2.5,125,PT5M,0.0,0.0,
2024-12-01 18:05:00+00:00,18,0.15,118,0,0,0,0,70.5,0,0,0,0,84.9,2.4,126,PT5M,0.0,,
2024-12-01 18:10:00+00:00,17,0.15,119,0,0,0,0,73.3,0,0,0,0,85.2,2.4,127,PT5M,0.0,,
2024-12-01 18:15:00+00:00,17,0.15,119,0,0,0,0,69.6,0,0,0,0,85.5,2.3,128,PT5M,0.0,,
2024-12-01 18:20:00+00:00,17,0.15,120,0,0,0,0,68.6,0,0,0,0,85.8,2.3,130,PT5M,0.0,,
2024-12-01 18:25:00+00:00,17,0.15,120,0,0,0,0,68.6,0,0,0,0,86.1,2.2,131,PT5M,0.0,,
2024-12-01 18:30:00+00:00,17,0.15,121,0,0,0,0,66.6,0,0,0,0,86.5,2.2,132,PT5M,0.0,,
2024-12-01 18:35:00+00:00,17,0.15,122,0,0,0,0,64.5,0,0,0,0,86.8,2.1,133,PT5M,0.0,,
2024-12-01 18:40:00+00:00,17,0.15,122,0,0,0,0,62.3,0,0,0,0,87.1,2.1,134,PT5M,0.0,,
2024-12-01 18:45:00+00:00,17,0.15,123,0,0,0,0,64.5,0,0,0,0,87.4,2.1,135,PT5M,0.0,,
2024-12-01 18:50:00+00:00,17,0.15,124,0,0,0,0,67.6,0,0,0,0,87.8,2.0,136,PT5M,0.0,,
2024-12-01 18:55:00+00:00,17,0.15,124,0,0,0,0,69.6,0,0,0,0,88.1,2.0,137,PT5M,0.0,,
2024-12-01 19:00:00+00:00,17,0.15,125,0,0,0,0,69.6,0,0,0,0,88.4,1.9,138,PT5M,0.0,0.0,
2024-12-01 19:05:00+00:00,17,0.15,126,0,0,0,0,72.4,0,0,0,0,88.7,1.9,139,PT5M,0.0,,
2024-12-01 19:10:00+00:00,17,0.15,127,0,0,0,0,75.1,0,0,0,0,88.9,1.8,140,PT5M,0.0,,
2024-12-01 19:15:00+00:00,17,0.15,128,0,0,0,0,76.8,0,0,0,0,89.2,1.8,141,PT5M,0.0,,
2024-12-01 19:20:00+00:00,17,0.15,129,0,0,0,0,76.8,0,0,0,0,89.4,1.7,142,PT5M,0.0,,
2024-12-01 19:25:00+00:00,17,0.15,130,0,0,0,0,78.5,0,0,0,0,89.6,1.7,143,PT5M,0.0,,
2024-12-01 19:30:00+00:00,17,0.15,131,0,0,0,0,74.2,0,0,0,0,89.9,1.6,144,PT5M,0.0,,
2024-12-01 19:35:00+00:00,17,0.15,132,0,0,0,0,68.6,0,0,0,0,90.1,1.6,145,PT5M,0.0,,
2024-12-01 19:40:00+00:00,17,0.15,134,0,0,0,0,67.6,0,0,0,0,90.4,1.5,146,PT5M,0.0,,
2024-12-01 19:45:00+00:00,17,0.15,135,0,0,0,0,66.6,0,0,0,0,90.6,1.5,147,PT5M,0.0,,
2024-12-01 19:50:00+00:00,17,0.15,136,0,0,0,0,63.4,0,0,0,0,90.8,1.4,147,PT5M,0.0,,
2024-12-01 19:55:00+00:00,17,0.15,138,0,0,0,0,62.3,0,0,0,0,91.1,1.4,148,PT5M,0.0,,
2024-12-01 20:00:00+00:00,17,0.15,139,0,0,0,0,62.3,0,0,0,0,91.3,1.3,149,PT5M,0.0,0.0,
2024-12-01 20:05:00+00:00,17,0.15,141,0,0,0,0,62.3,0,0,0,0,91.6,1.3,150,PT5M,0.0,,
2024-12-01 20:10:00+00:00,16,0.15,143,0,0,0,0,63.4,0,0,0,0,91.8,1.3,151,PT5M,0.0,,
2024-12-01 20:15:00+00:00,16,0.15,145,0,0,0,0,63.4,0,0,0,0,92.0,1.2,151,PT5M,0.0,,
2024-12-01 20:20:00+00:00,16,0.15,147,0,0,0,0,62.3,0,0,0,0,92.3,1.2,152,PT5M,0.0,,
2024-12-01 20:25:00+00:00,16,0.15,149,0,0,0,0,63.4,0,0,0,0,92.5,1.2,153,PT5M,0.0,,
2024-12-01 20:30:00+00:00,16,0.15,151,0,0,0,0,61.2,0,0,0,0,92.8,1.1,153,PT5M,0.0,,
2024-12-01 20:35:00+00:00,16,0.15,153,0,0,0,0,59.0,0,0,0,0,93.0,1.1,154,PT5M,0.0,,
2024-12-01 20:40:00+00:00,16,0.15,155,0,0,0,0,57.8,0,0,0,0,93.3,1.1,155,PT5M,0.0,,
2024-12-01 20:45:00+00:00,16,0.15,158,0,0,0,0,57.8,0,0,0,0,93.5,1.0,155,PT5M,0.0,,
2024-12-01 20:50:00+00:00,16,0.15,160,0,0,0,0,55.5,0,0,0,0,93.8,1.0,156,PT5M,0.0,,
2024-12-01 20:55:00+00:00,16,0.15,163,0,0,0,0,53.1,0,0,0,0,94.0,1.0,156,PT5M,0.0,,
2024-12-01 21:00:00+00:00,16,0.15,166,0,0,0,0,53.1,0,0,0,0,94.3,0.9,156,PT5M,0.0,0.0,
2024-12-01 21:05:00+00:00,16,0.15,169,0,0,0,0,48.0,0,0,0,0,94.4,0.9,157,PT5M,0.0,,
2024-12-01 21:10:00+00:00,16,0.15,172,0,0,0,0,46.7,0,0,0,0,94.5,0.9,157,PT5M,0.0,,
2024-12-01 21:15:00+00:00,16,0.15,174,0,0,0,0,46.7,0,0,0,0,94.6,1.0,157,PT5M,0.0,,
2024-12-01 21:20:00+00:00,16,0.15,177,0,0,0,0,45.4,0,0,0,0,94.8,1.0,157,PT5M,0.0,,
2024-12-01 21:25:00+00:00,16,0.15,-180,0,0,0,0,42.7,0,0,0,0,94.9,1.0,157,PT5M,0.0,,
2024-12-01 21:30:00+00:00,16,0.15,-177,0,0,0,0,42.7,0,0,0,0,95.0,1.0,157,PT5M,0.0,,
2024-12-01 21:35:00+00:00,16,0.15,-174,0,0,0,0,44.1,0,0,0,0,95.1,1.0,157,PT5M,0.0,,
2024-12-01 21:40:00+00:00,16,0.15,-171,0,0,0,0,42.7,0,0,0,0,95.2,1.0,157,PT5M,0.0,,
2024-12-01 21:45:00+00:00,16,0.15,-168,0,0,0,0,44.1,0,0,0,0,95.3,1.1,157,PT5M,0.0,,
2024-12-01 21:50:00+00:00,16,0.15,-165,0,0,0,0,44.1,0,0,0,0,95.4,1.1,156,PT5M,0.0,,
2024-12-01 21:55:00+00:00,16,0.15,-162,0,0,0,0,42.7,0,0,0,0,95.5,1.1,156,PT5M,0.0,,
2024-12-01 22:00:00+00:00,16,0.15,-160,0,0,0,0,41.4,0,0,0,0,95.6,1.1,155,PT5M,0.0,0.0,
2024-12-01 22:05:00+00:00,16,0.14,-157,0,0,0,0,41.4,0,0,0,0,95.6,1.1,155,PT5M,0.0,,
2024-12-01 22:10:00+00:00,16,0.14,-155,0,0,0,0,40.0,0,0,0,0,95.6,1.0,154,PT5M,0.0,,
2024-12-01 22:15:00+00:00,16,0.14,-152,0,0,0,0,40.0,0,0,0,0,95.6,1.0,154,PT5M,0.0,,
2024-12-01 22:20:00+00:00,16,0.14,-150,0,0,0,0,41.4,0,0,0,0,95.6,0.9,153,PT5M,0.0,,
2024-12-01 22:25:00+00:00,16,0.14,-148,0,0,0,0,40.0,0,0,0,0,95.6,0.9,153,PT5M,0.0,,
2024-12-01 22:30:00+00:00,16,0.14,-146,0,0,0,0,38.6,0,0,0,0,95.6,0.8,152,PT5M,0.0,,
2024-12-01 22:35:00+00:00,16,0.14,-144,0,0,0,0,38.6,0,0,0,0,95.6,0.8,151,PT5M,0.0,,
2024-12-01 22:40:00+00:00,16,0.14,-142,0,0,0,0,37.2,0,0,0,0,95.6,0.8,151,PT5M,0.0,,
2024-12-01 22:45:00+00:00,16,0.14,-141,0,0,0,0,37.2,0,0,0,0,95.6,0.7,150,PT5M,0.0,,
2024-12-01 22:50:00+00:00,16,0.14,-139,0,0,0,0,38.6,0,0,0,0,95.6,0.7,149,PT5M,0.0,,
2024-12-01 22:55:00+00:00,16,0.14,-137,0,0,0,0,35.7,0,0,0,0,95.6,0.7,148,PT5M,0.0,,
2024-12-01 23:00:00+00:00,16,0.14,-136,0,0,0,0,37.2,0,0,0,0,95.6,0.6,147,PT5M,0.0,0.0,
2024-12-01 23:05:00+00:00,16,0.14,-135,0,0,0,0,44.1,0,0,0,0,95.7,0.6,146,PT5M,0.0,,
2024-12-01 23:10:00+00:00,16,0.14,-133,0,0,0,0,42.7,0,0,0,0,95.9,0.6,145,PT5M,0.0,,
2024-12-01 23:15:00+00:00,16,0.14,-132,0,0,0,0,44.1,0,0,0,0,96.0,0.6,145,PT5M,0.0,,
2024-12-01 23:20:00+00:00,16,0.14,-131,0,0,0,0,49.3,0,0,0,0,96.2,0.6,144,PT5M,0.0,,
2024-12-01 23:25:00+00:00,16,0.14,-130,0,0,0,0,49.3,0,0,0,0,96.3,0.6,143,PT5M,0.0,,
2024-12-01 23:30:00+00:00,16,0.14,-129,0,0,0,0,49.3,0,0,0,0,96.5,0.6,142,PT5M,0.0,,
2024-12-01 23:35:00+00:00,16,0.14,-128,0,0,0,0,50.6,0,0,0,0,96.6,0.6,141,PT5M,0.0,,
2024-12-01 23:40:00+00:00,16,0.14,-127,0,0,0,0,49.3,0,0,0,0,96.8,0.6,140,PT5M,0.0,,
2024-12-01 23:45:00+00:00,16,0.14,-126,0,0,0,0,44.1,0,0,0,0,96.9,0.6,139,PT5M,0.0,,
2024-12-01 23:50:00+00:00,16,0.14,-125,0,0,0,0,40.0,0,0,0,0,97.1,0.6,138,PT5M,0.0,,
2024-12-01 23:55:00+00:00,16,0.14,-124,0,0,0,0,35.7,0,0,0,0,97.2,0.6,137,PT5M,0.0,,
2024-12-02 00:00:00+00:00,15,0.14,-124,0,0,0,0,35.7,0,0,0,0,97.4,0.6,136,PT5M,0.0,0.0,21.601176417310707
2024-12-02 00:05:00+00:00,15,0.14,-123,0,0,0,0,34.3,0,0,0,0,97.4,0.6,135,PT5M,0.0,,
2024-12-02 00:10:00+00:00,15,0.14,-122,0,0,0,0,34.3,0,0,0,0,97.2,0.6,134,PT5M,0.0,,
2024-12-02 00:15:00+00:00,16,0.14,-122,0,0,0,0,35.7,0,0,0,0,97.1,0.7,133,PT5M,0.0,,
2024-12-02 00:20:00+00:00,16,0.14,-121,0,0,0,0,35.7,0,0,0,0,96.9,0.7,131,PT5M,0.0,,
2024-12-02 00:25:00+00:00,16,0.14,-120,0,0,0,0,35.7,0,0,0,0,96.8,0.7,130,PT5M,0.0,,
2024-12-02 00:30:00+00:00,16,0.14,-120,0,0,0,0,35.7,0,0,0,0,96.6,0.8,129,PT5M,0.0,,
2024-12-02 00:35:00+00:00,16,0.14,-119,0,0,0,0,34.3,0,0,0,0,96.5,0.8,128,PT5M,0.0,,
2024-12-02 00:40:00+00:00,16,0.14,-119,0,0,0,0,32.8,0,0,0,0,96.3,0.8,127,PT5M,0.0,,
2024-12-02 00:45:00+00:00,16,0.14,-118,0,0,0,0,32.8,0,0,0,0,96.1,0.9,126,PT5M,0.0,,
2024-12-02 00:50:00+00:00,16,0.14,-118,0,0,0,0,31.3,0,0,0,0,96.0,0.9,125,PT5M,0.0,,
2024-12-02 00:55:00+00:00,16,0.14,-117,0,0,0,0,31.3,0,0,0,0,95.8,1.0,124,PT5M,0.0,,
2024-12-02 01:00:00+00:00,16,0.14,-117,0,0,0,0,28.3,0,0,0,0,95.7,1.0,123,PT5M,0.0,0.0,
2024-12-02 01:05:00+00:00,16,0.14,-117,0,0,0,0,26.8,0,0,0,0,95.6,1.0,122,PT5M,0.0,,
2024-12-02 01:10:00+00:00,16,0.14,-116,0,0,0,0,23.7,0,0,0,0,95.6,1.1,120,PT5M,0.0,,
2024-12-02 01:15:00+00:00,16,0.14,-116,0,0,0,0,22.1,0,0,0,0,95.6,1.1,119,PT5M,0.0,,
2024-12-02 01:20:00+00:00,16,0.14,-116,0,0,0,0,22.1,0,0,0,0,95.6,1.1,118,PT5M,0.0,,
2024-12-02 01:25:00+00:00,16,0.14,-115,0,0,0,0,18.9,0,0,0,0,95.6,1.1,117,PT5M,0.0,,
2024-12-02 01:30:00+00:00,16,0.14,-115,0,0,0,0,15.6,0,0,0,0,95.6,1.1,116,PT5M,0.0,,
2024-12-02 01:35:00+00:00,16,0.14,-115,0,0,0,0,10.5,0,0,0,0,95.6,1.1,115,PT5M,0.0,,
2024-12-02 01:40:00+00:00,16,0.14,-115,0,0,0,0,10.5,0,0,0,0,95.6,1.1,114,PT5M,0.0,,
2024-12-02 01:45:00+00:00,16,0.14,-114,0,0,0,0,5.3,0,0,0,0,95.6,1.2,113,PT5M,0.0,,
2024-12-02 01:50:00+00:00,16,0.14,-114,0,0,0,0,3.6,0,0,0,0,95.6,1.2,111,PT5M,0.0,,
2024-12-02 01:55:00+00:00,16,0.14,-114,0,0,0,0,1.8,0,0,0,0,95.6,1.2,110,PT5M,0.0,,
2024-12-02 02:00:00+00:00,16,0.14,-114,0,0,0,0,5.3,0,0,0,0,95.6,1.2,109,PT5M,0.0,0.0,
2024-12-02 02:05:00+00:00,16,0.14,-113,0,0,0,0,7.1,0,0,0,0,95.6,1.2,108,PT5M,0.0,,
2024-12-02 02:10:00+00:00,16,0.14,-113,0,0,0,0,10.5,0,0,0,0,95.6,1.2,107,PT5M,0.0,,
2024-12-02 02:15:00+00:00,16,0.14,-113,0,0,0,0,10.5,0,0,0,0,95.6,1.2,106,PT5M,0.0,,
2024-12-02 02:20:00+00:00,16,0.14,-113,0,0,0,0,10.5,0,0,0,0,95.6,1.2,105,PT5M,0.0,,
2024-12-02 02:25:00+00:00,16,0.14,-113,0,0,0,0,10.5,0,0,0,0,95.6,1.2,103,PT5M,0.0,,
2024-12-02 02:30:00+00:00,16,0.14,-113,0,0,0,0,15.6,0,0,0,0,95.6,1.2,102,PT5M,0.0,,
2024-12-02 02:35:00+00:00,16,0.14,-113,0,0,0,0,18.9,0,0,0,0,95.6,1.2,101,PT5M,0.0,,
2024-12-02 02:40:00+00:00,16,0.14,-112,0,0,0,0,18.9,0,0,0,0,95.6,1.2,100,PT5M,0.0,,
2024-12-02 02:45:00+00:00,16,0.14,-112,0,0,0,0,26.8,0,0,0,0,95.6,1.2,99,PT5M,0.0,,
2024-12-02 02:50:00+00:00,16,0.14,-112,0,0,0,0,26.8,0,0,0,0,95.6,1.2,98,PT5M,0.0,,
2024-12-02 02:55:00+00:00,16,0.14,-112,0,0,0,0,29.8,0,0,0,0,95.6,1.2,96,PT5M,0.0,,
2024-12-02 03:00:00+00:00,16,0.14,-112,0,0,0,0,32.8,0,0,0,0,95.6,1.2,95,PT5M,0.0,0.09240424409570959,
2024-12-02 03:05:00+00:00,16,0.14,-112,0,0,0,0,23.7,0,0,0,0,95.6,1.2,94,PT5M,0.0,,
2024-12-02 03:10:00+00:00,16,0.14,-112,0,0,0,0,3.6,0,0,0,0,95.6,1.2,93,PT5M,0.0,,
2024-12-02 03:15:00+00:00,16,0.14,-112,0,0,0,0,3.6,0,0,0,0,95.6,1.2,92,PT5M,0.0,,
2024-12-02 03:20:00+00:00,16,0.14,-112,0,0,0,0,1.8,0,0,0,0,95.6,1.2,91,PT5M,0.0,,
2024-12-02 03:25:00+00:00,16,0.14,-112,3,0,3,3,8.8,3,0,3,2,95.6,1.2,90,PT5M,0.016300157152198375,,
2024-12-02 03:30:00+00:00,16,0.14,-112,11,6,12,11,8.8,11,0,11,10,95.6,1.2,88,PT5M,0.05971026551387854,,
2024-12-02 03:35:00+00:00,16,0.14,-112,20,26,22,18,10.5,20,0,20,19,95.6,1.3,87,PT5M,0.10844896440607121,,
2024-12-02 03:40:00+00:00,16,0.14,-112,27,68,33,25,8.8,30,4,30,29,95.6,1.3,86,PT5M,0.16248024799371152,,
2024-12-02 03:45:00+00:00,16,0.14,-112,35,129,46,30,26.8,34,0,34,33,95.6,1.3,85,PT5M,0.18405669768722724,,
2024-12-02 03:50:00+00:00,16,0.14,-112,41,173,60,35,20.5,48,0,48,46,95.6,1.3,84,PT5M,0.2594119847776,,
2024-12-02 03:55:00+00:00,16,0.14,-112,48,216,76,39,22.1,59,0,59,57,95.6,1.3,83,PT5M,0.3184426116178283,,
2024-12-02 04:00:00+00:00,16,0.14,-112,54,258,92,43,28.5,66,0,66,64,95.6,1.3,81,PT5M,0.3559264125522347,0.5672125140544423,
2024-12-02 04:05:00+00:00,16,0.14,-112,59,298,110,50,41.8,64,0,64,62,95.3,1.3,80,PT5M,0.34522319509625077,,
2024-12-02 04:10:00+00:00,16,0.14,-112,64,335,128,61,44.8,71,0,71,68,94.7,1.3,79,PT5M,0.3826619163537317,,
2024-12-02 04:15:00+00:00,16,0.14,-112,69,369,147,72,46.4,79,0,79,76,94.1,1.2,78,PT5M,0.425350060599522,,
2024-12-02 04:20:00+00:00,17,0.14,-112,74,401,166,85,48.0,86,0,86,83,93.5,1.2,77,PT5M,0.46084474864723746,,
2024-12-02 04:25:00+00:00,17,0.14,-112,78,431,186,98,49.6,93,0,93,90,92.9,1.2,76,PT5M,0.49793386462360045,,
2024-12-02 04:30:00+00:00,17,0.14,-112,82,460,206,112,49.7,103,0,103,100,92.3,1.2,74,PT5M,0.5508082460845679,,
2024-12-02 04:35:00+00:00,17,0.14,-113,86,487,226,127,50.8,111,0,111,107,91.8,1.2,73,PT5M,0.5930145155446803,,
2024-12-02 04:40:00+00:00,17,0.14,-113,89,513,247,142,47.9,128,0,128,124,91.2,1.2,72,PT5M,0.6824276633128268,,
2024-12-02 04:45:00+00:00,17,0.14,-113,92,538,267,157,46.4,143,0,143,138,90.6,1.2,71,PT5M,0.7610108315303584,,
2024-12-02 04:50:00+00:00,17,0.14,-113,95,561,288,173,46.2,155,0,155,150,90.0,1.2,70,PT5M,0.8236675857598946,,
2024-12-02 04:55:00+00:00,17,0.14,-113,97,583,309,189,43.3,175,0,175,169,89.5,1.2,69,PT5M,0.9276811285484028,,
2024-12-02 05:00:00+00:00,18,0.14,-113,99,604,330,206,44.4,183,0,183,177,88.9,1.2,68,PT5M,0.9653011067507141,1.384209902937006,
2024-12-02 05:05:00+00:00,18,0.14,-113,101,623,351,222,44.2,196,0,196,189,88.3,1.2,66,PT5M,1.0322246553489116,,
2024-12-02 05:10:00+00:00,18,0.14,-114,103,642,372,239,41.3,218,0,218,211,87.6,1.2,65,PT5M,1.1449813393849086,,
2024-12-02 05:15:00+00:00,18,0.14,-114,105,659,392,256,38.4,242,0,242,233,86.9,1.2,64,PT5M,1.2672738239608017,,
2024-12-02 05:20:00+00:00,18,0.14,-114,106,675,413,273,35.4,263,8,267,256,86.2,1.2,63,PT5M,1.3774390117387942,,
2024-12-02 05:25:00+00:00,18,0.14,-114,107,691,433,290,32.3,266,57,293,271,85.6,1.2,62,PT5M,1.4202293683288478,,
2024-12-02 05:30:00+00:00,18,0.14,-115,108,705,454,306,27.7,261,136,328,287,84.9,1.2,61,PT5M,1.4496909971320593,,
2024-12-02 05:35:00+00:00,19,0.14,-115,108,722,474,323,24.6,257,199,358,302,84.2,1.2,60,PT5M,1.4794948858894874,,
2024-12-02 05:40:00+00:00,19,0.14,-115,107,741,495,340,19.9,240,299,397,319,83.6,1.2,58,PT5M,1.4892283595913036,,
2024-12-02 05:45:00+00:00,19,0.14,-115,106,758,516,357,24.4,269,224,390,328,82.9,1.2,57,PT5M,1.5925177831825783,,
2024-12-02 05:50:00+00:00,19,0.14,-116,104,775,536,374,25.7,282,208,398,339,82.3,1.2,56,PT5M,1.659427365759269,,
2024-12-02 05:55:00+00:00,19,0.14,-116,102,792,556,390,28.5,302,167,397,347,81.6,1.2,55,PT5M,1.7327101381763945,,
2024-12-02 06:00:00+00:00,19,0.14,-117,100,807,576,407,32.4,325,109,389,352,81.0,1.2,54,PT5M,1.795829128989025,2.0496034130945313,
2024-12-02 06:05:00+00:00,19,0.14,-117,98,822,595,423,31.9,330,124,406,364,80.3,1.2,53,PT5M,1.8458208065299875,,
2024-12-02 06:10:00+00:00,19,0.14,-117,96,836,614,439,31.4,335,140,422,376,79.4,1.2,52,PT5M,1.8988391051008617,,
2024-12-02 06:15:00+00:00,20,0.14,-118,93,850,633,455,24.0,300,285,481,402,78.6,1.2,51,PT5M,1.9170777404816184,,
2024-12-02 06:20:00+00:00,20,0.14,-118,91,864,652,471,27.7,328,220,471,406,77.8,1.2,49,PT5M,1.985027191371375,,
2024-12-02 06:25:00+00:00,20,0.14,-119,88,876,670,487,20.5,284,375,533,434,77.0,1.2,48,PT5M,2.006661420201144,,
2024-12-02 06:30:00+00:00,20,0.14,-119,85,889,688,502,26.8,333,252,503,430,76.2,1.3,47,PT5M,2.086937180844446,,
2024-12-02 06:35:00+00:00,20,0.14,-120,83,898,705,517,32.7,373,146,474,425,75.4,1.3,46,PT5M,2.1327515760812847,,
2024-12-02 06:40:00+00:00,20,0.14,-120,84,903,721,531,32.2,378,158,489,436,74.6,1.3,45,PT5M,2.185365490927192,,
2024-12-02 06:45:00+00:00,20,0.14,-121,84,908,736,545,34.2,396,124,485,440,73.8,1.3,44,PT5M,2.225093514100609,,
2024-12-02 06:50:00+00:00,20,0.14,-122,84,913,752,559,40.7,431,19,446,426,73.1,1.3,43,PT5M,2.219618255610068,,
2024-12-02 06:55:00+00:00,20,0.14,-122,84,918,767,572,36.8,423,83,484,449,72.3,1.3,42,PT5M,2.2962195468967654,,
2024-12-02 07:00:00+00:00,21,0.14,-123,84,922,781,585,37.5,433,73,488,455,71.6,1.3,41,PT5M,2.3207567450416664,2.3874149462418806,
2024-12-02 07:05:00+00:00,21,0.14,-124,84,927,796,598,43.7,448,0,448,432,70.9,1.3,40,PT5M,2.2587663083923277,,
2024-12-02 07:10:00+00:00,21,0.14,-125,84,931,809,610,40.0,458,36,486,461,70.2,1.4,39,PT5M,2.377560725845925,,
2024-12-02 07:15:00+00:00,21,0.14,-126,84,935,823,622,41.7,471,11,480,461,69.5,1.4,38,PT5M,2.390595296412622,,
2024-12-02 07:20:00+00:00,21,0.14,-127,84,938,836,634,46.5,447,0,447,431,68.9,1.5,37,PT5M,2.2553885722387457,,
2024-12-02 07:25:00+00:00,21,0.14,-128,84,942,848,645,42.9,485,0,485,468,68.3,1.5,36,PT5M,2.4353799400797147,,
2024-12-02 07:30:00+00:00,21,0.14,-129,84,945,860,656,43.5,486,0,486,469,67.6,1.5,35,PT5M,2.4400917078354043,,
2024-12-02 07:35:00+00:00,21,0.14,-130,84,948,872,666,48.5,449,0,449,433,67.0,1.6,34,PT5M,2.2655958271062904,,
2024-12-02 07:40:00+00:00,21,0.14,-131,84,951,883,676,46.3,474,0,474,457,66.4,1.6,33,PT5M,2.3842333150106083,,
2024-12-02 07:45:00+00:00,21,0.14,-132,85,953,893,686,46.2,481,0,481,464,65.7,1.7,32,PT5M,2.4180949243229066,,
2024-12-02 07:50:00+00:00,22,0.14,-134,85,955,903,695,45.0,497,0,497,480,65.1,1.7,31,PT5M,2.483088409146946,,
2024-12-02 07:55:00+00:00,22,0.14,-135,85,957,913,703,41.7,518,16,532,510,64.5,1.8,30,PT5M,2.6194275834694114,,
2024-12-02 08:00:00+00:00,22,0.14,-137,85,959,922,712,39.4,513,52,558,527,63.9,1.8,29,PT5M,2.682047658647111,2.858305212036465,
2024-12-02 08:05:00+00:00,22,0.14,-138,86,961,930,720,40.4,522,38,555,527,63.3,1.9,28,PT5M,2.6930649910367754,,
2024-12-02 08:10:00+00:00,22,0.14,-140,86,962,938,727,38.1,515,75,581,543,62.8,1.9,28,PT5M,2.752073954986256,,
2024-12-02 08:15:00+00:00,22,0.14,-142,86,964,946,734,36.9,512,95,596,554,62.2,2.0,27,PT5M,2.7910586650785207,,
2024-12-02 08:20:00+00:00,22,0.14,-144,86,965,953,740,36.8,515,97,602,559,61.6,2.0,26,PT5M,2.813009931376118,,
2024-12-02 08:25:00+00:00,22,0.14,-146,86,967,960,746,34.6,504,137,628,574,61.0,2.1,25,PT5M,2.8672285600183667,,
2024-12-02 08:30:00+00:00,22,0.14,-148,87,968,966,752,34.6,507,137,631,577,60.5,2.1,25,PT5M,2.884992889790819,,
2024-12-02 08:35:00+00:00,22,0.14,-151,87,969,971,757,33.7,503,155,644,585,59.9,2.2,24,PT5M,2.9177873258340465,,
2024-12-02 08:40:00+00:00,23,0.14,-153,87,970,976,761,33.8,506,152,646,588,59.3,2.3,23,PT5M,2.9165857277740175,,
2024-12-02 08:45:00+00:00,23,0.14,-156,87,971,981,765,32.9,501,171,658,596,58.8,2.3,23,PT5M,2.9468659640868133,,
2024-12-02 08:50:00+00:00,23,0.14,-158,87,971,985,769,28.6,468,254,703,619,58.2,2.4,22,PT5M,3.0191922187689477,,
2024-12-02 08:55:00+00:00,23,0.14,-161,87,972,988,772,29.8,480,230,694,616,57.7,2.4,22,PT5M,3.015754657039787,,
2024-12-02 09:00:00+00:00,23,0.14,-164,87,973,991,775,26.6,452,297,728,634,57.2,2.5,22,PT5M,3.0719627825607487,3.0802449662924407,
